id,document,label
1899,너무도 술술 잘 읽히는 책. 여러개의 이야기가 결국 퍼즐처럼 딱 잦아들어가는 것이 너무도 절묘하다. 따뜻한 마무리는 인간의 본성에 대한 믿음을 지켜준다. 따뜻하고 따뜻하다.,1
1900,읽기전이지만 무척 기대됩니다,1
1903,재미있네요,1
1904,"계속 읽고 싶어지는 책이며, 읽으면서도 중간 중간 감동을 느낄 수 있었다. 괜히 베스트 셀러에 있는 책이 아니라는 것을 생각 할 수 있었고, 다 읽고 난 후에 내 자신에 대해서도 더 진지하게 생각 해 보는 시간을 가져보기로 마음먹었다.",1
1905,평소에 책을 달고 사는 사람이 아닌데도 너무나 잘 읽히고 재밌게 읽었어요~ 어른 동화같은 느낌으로 마음이 따뜻해지고 나에 대한 생각도 더 해볼 수 있는 책인 것 같습니다~,1
1906,미리보기로 보다 궁금해서... 재미있을 것 같습니다.,1
1908,좋아요,1
1909,재밌어요,1
1910,재미있어요.,1
1911,도서관에서 빌려봤는데.. 책의감동으로 소장하게 되었어요.,1
1914,재미 감동!!,1
1916,손에서 놓을 수가 없어요!,1
1917,나미야 잡화점의 기적을 읽으면서 마음이 안정되는 느낌을 받았다.,1
1919,두근거려요,1
1920,결국 고민의 답은 정해져있어요 그 답을 찾기위해 책을 읽게됩니다,1
1921,재미있네용,1
1923,내용이 너무 좋습니다,1
1925,한번보면 쉽고 빠르게. 읽어주는 책. 재밌어요,1
1926,좋아요,1
1927,생각보다 너무 몰입됩니다 최고의 책이에요,1
1928,너무 좋다,1
1929,좋아요,1
1931,너무 재밌어요~추천,1
1933,좋아요,1
1934,재밌습니다!!!,1
1936,믿고 보는 히가시노 게이고,1
1938,영화가이번에개봉해서미리읽어보려고샀는데생각했던것보다훨씬재밌네요����,1
1939,상상력이 정말 대단한거 같아요 책이 몰입도도 좋아서 책읽는거 별로 안좋아하는데도 쉽게 읽혀서 오랜만에 책 잘읽었습니다 괜히 베스트셀러가 아닌가봐요!!,1
1940,10년만에 책 한권을 다 봤습니다.. 참 재밌었다라는 감상평을 남겨봅니다....,1
1941,지루함없이 정말 재미있게 잘읽었습니다~ 작가의 다른작품들도 읽어봐야겠어요,1
1943,진짜 좋아요,1
1944,좋아요,1
1946,구매할지 고민할 필요가 없었던 책! 읽히는것도 감동도 전달도 좋은 따뜻한 시간이었다,1
1947,잘 읽을게요~^^,1
1948,매우 유익합니다!!,1
1950,워낙 유명한 책. 꼭 한번 읽어보고 싶었다.,1
1952,따뜻한책입니다~,1
1953,잘 읽혀요 근데 거품이......,1
1954,.,1
1955,굿,1
1956,이 책은 마음의 양식 입니다. 감사합니다!,1
1957,재밌게 잘봤어요,1
1958,읽기 시작한 순간부터 시간이 멈춰버린 것 처럼 순식간에 마지막 장면을 읽고 있다,1
1959,시간가는줄모르고 읽고있어요~^^,1
1961,시간가는줄 모르고 술술 읽혀요~ 역시 스테디셀러인데는 다 이유가 있네요ㅎㅎ 영화 개봉도 앞두고 있다니 기대됩니다^^,1
1963,엄청 두꺼워서 당황했는데 엄청 잘 읽혀요 재밌어요,1
1968,기대됩니다.,1
1969,가볍게 잘 읽히네요~,1
1970,따뜻한 햇살 같다,1
1972,잘읽혀요~,1
1973,잼나요,1
1974,히가시노 게이고의 최고의 책입니다.,1
1975,"정말 재밌게 쭉 읽히는 책입니다, 기적을 필요하다고 생각되는 순간 마침 이 책을 알게 되서 기쁩니다.",1
1977,오늘 사무실로 배송받아 바쁜날이랑 2~3장 읽었는데도 흥미롭습니다. 퇴근 후 몇일은 지루하지 않겠어요,1
1978,대박!!! 마지막까지 정독하세요,1
1979,읽을수록 다음장이 기대되는 책입니다,1
1980,스토리가 좋고 기대하게 되요,1
1981,영화가 눈에 보이는 듯함,1
1982,.,1
1983,재미있게 잘 읽었습니다. 마지막 순간까지 여윤이 남는 책이었습니다.,1
1984,잼있게 한번에 다 읽어버렸네요_ 잘 읽었습니다^^,1
1985,아직 안읽었는데 재미있을거 같아요~,1
1986,따뜻한 책입니다,1
1988,재미잇어요,1
1989,..,1
1993,정말 좋은 책입니다. 2012년에 나왔는데 전 이걸 왜 지금 읽었을까요...,1
1994,진짜 오랜만에 한 번도 안쉬고 단숨에 읽은 책입니다,1
1995,주변에서 워낙 추천해서 읽게 됐는데..재미있습니다.^^왜 베스트 셀러인지 알 것 같아요.^^,1
1996,술술 읽히고 얽히고 설킨 이야기들이 재미져용,1
1997,"책읽기에 들어선 읽기초보자입니다.
친구의 권유로 일단 읽기 시작했는데...
설명때 짬짬히 다읽었어요^^
지루하지 않고...정신을 정리하면서...읽어야 합니다.",1
1998,영화로 개봉한다니 더 기대됩니다.,1
2001,저번부터 읽고 싶었던 책인데 영화 개봉한다는 소식을 접하고 읽어보려고 구입했어요. 더 읽어봐야 알겠지만 생각보다 잘 읽혀서 좋네요.,1
2002,굿ㄷ굿,1
2004,정말 술술 잘 읽히고 있습니다. 재밌어요,1
2005,아직도 베스트 셀러인 이책! 그래서 사서 봅니다. 이유가 알고 싶어서^^,1
2006,굿,1
2010,말로 표현할수없는 명작. 이 책을 통해서 저는 제 꿈과 제 인생의 길에대해 다시한번 생각해보게되었습니다. 그리고 인연의 끈. 사람의 인연은 얽히고 얽혀있다. 반전도 있고 재미있고 깊이있는내용에 감탄합니다,1
2011,저번부터 읽고 싶었던 책인데 영화 개봉한다는 소식을 접하고 읽어보려고 구입했어요. 더 읽어봐야 알겠지만 생각보다 잘 읽혀서 좋네요.,1
2012,굿ㄷ굿,1
2014,재밌어요,1
2015,정말 손을 놓을수 없이 재미있게 읽었습니다,1
2017,아주 재있습니다,1
2019,좋아요,1
2020,잘읽혀요,1
2021,영화로도 나온다니 더 기대되요,1
2022,재밌게 잘 읽었어요,1
2023,더불어살아가는 가슴따뜻한 이야기,1
2024,재미 있습니다,1
2026,재밌어요,1
2027,감동적이고 재미있어요~,1
2028,잘읽혀요.,1
2029,소설은 잘 안읽는 편인데 이 책은 이상하게 정말 많이 끌려요~너무 재밌어서 10번이라도 읽을 것 같아요ㅋㅋ,1
2030,엄청난 흡입력이네요. 책 잡자마자 반을 순식간에 읽었어요. 사람을 사랑하고 믿는 작가의 마음이 보여요.,1
2031,너무 재밌게 읽었어요,1
2032,정말재밌네요 영화개봉하면 꼭봐야겟어요,1
2033,이번달 말에 영화 개봉한다고 해서 소설책 먼저 읽고있는데 재미있어요^^*,1
2034,역시 믿고 읽는 작가다보니 술술 읽히네요 추천 :-),1
2035,아니 이게 뭐 그렇게 대단한 책이라고 출간된 지 5년이 다 되어가도록 베스트셀러에 있나??? 하고 작년에 사서 읽었는데 존나 재밌다 빠져든다 술술 읽힌다 ㅋㅋㅋㅋㅋ,1
2039,단숨에 읽혔던 책!!!,1
2040,아주 재밌는 소설임,1
2041,좋아요,1
2044,재미있어요! 시간가는줄 모르고 읽습니다,1
2045,마음이 따뜻해지는...!,1
2046,읽고 또 읽게되는 책입니다 :),1
2048,꼭 읽어봐야 할 책!,1
2050,재밌을까요?,1
2053,재밌어요 ㅎㅎ,1
2054,인생책이될것 같아요~~,1
2056,왜 히가시노 작가의 대표작인지 알겠네요~ 곧 개봉할 영화도 기대됩니다ㅎ,1
2061,처음으로 쭉 앉아서 끝까지 정독한 책,1
2066,"재미있는 내용이며, 무엇보다 쉽게 술술 잘 읽혀요.~",1
2069,베셀이라 !,1
2070,잘읽었어요 ㄱㅅㄱㅅ,1
2071,히가시노 게이고의 최고의 책입니다. 적극추천합니다.,1
2072,좋아요,1
2074,기대 됩니다,1
2075,마음이 따뜻해지는 여운을 남겨주는 아주 좋은 책이네요. 뒷 내용이 궁금하기도 하고 문체도 잘 읽혀 순식간에 완독했습니다. 주변 사람들에게도 추천해주고 싶은 책이네요. 이미 베스트셀러이지만 추천합니다.,1
2077,ebook은 첫구매인데 보기도 편하고제약이 없어 좋네요 무엇보다 책이 너무 잘 읽혀요 뒷이야기가 너무 궁금한데 막힘없이 읽혀지니 쉽게 책을 놓을수가 없어요 각 에피소드마다 잔잔한 감동이 일었고 고민싱담하고 답하는 주인공들에게 감정이 이입되어서 책속에서 살고있는 느낌입니다 가족친지에게 전해주고픈 책이라는 옮긴이의 말에 공감하며 추천합니다,1
2079,짱짱,1
2081,히가시노 게이고의 최고의 책입니다. 적극추천합니다.,1
2082,좋아요,1
2084,오래 가는 책에는 이유가 있군요,1
2085,"머리 복잡하고, 우울 할 때 편하게 읽을 수 있는 책 같습니다.",0
2086,따뜻하고 흥미로운 책이네요,1
2087,재밌게봤어요!,1
2088,재밌어요,1
2089,재밌어요,1
2090,짱짱,1
2091,아직 읽기 전인데 너무 기대 됩니다.,1
2092,재밌어요,1
2093,재밌을것 같네요,1
2094,한 번 펼쳤다가 금새 다 읽었네요^^ 두께가 무색하리만큼 잘 읽힙니다~~ 일단 펴보세요! 마음 따뜻한 우리 누군가의 이야기가 펼쳐집니다ㅎㅎ,1
2095,읽기를 잘했다~러는 느낌 이네요,1
2097,책과 가까이 하지 않던 20대 후반 여성입니다. 부끄럽지만 인생에서 처음으로 50여분만에 완독이라는것을 했습니다. 정말 추천 합니다.,1
2098,"마음따뜻해지는 책, 장기 베스트셀러에는 이유가있음",1
2099,현재의 선택을 믿고 가라,1
2102,지인추천을 통해 읽게 되었습니다. 기대중이예요,1
2103,재밌게 잘 읽었습니다,1
2104,그 수많은 사람들의 이야기가 얽히고 설켜 있는데 어찌나 자연스럽게 연결 되던지.. 정말 술술 시간 가는 줄 모르게 읽었네요.,1
2105,첨엔 두꺼운책이다 생각했는데 추리하다보니 재밌어서 금방 읽게되네요~^^,1
2106,엄마가 먼저 이 책을 보셨는데 하루종일 푹 빠져 읽으시는 모습보고 제가 읽을 책 구매했습니다.,1
2107,재미있어요,1
2108,고민이 있을때 또는 고민을 들어줄때 읽으면 좋은책,1
2109,며칠정도 시간을 두고 읽으려고 했는데 생각했던 것보다 더 재미있어서 하루만에 다 읽었습니다.,1
2110,좋아요,1
2112,지인추천을 통해 읽게 되었습니다. 기대중이예요,1
2113,재밌게 잘 읽었습니다,1
2114,오오오 잘 도착했습니당! 정말 재밌네요!,1
2119,우선 책을 잘 못읽고 느리게 읽는 사람인데도 자기 전에 읽으려고 폈다가 금세 다 읽을정도러 쉽게 잘 읽혔어요,1
2120,긴 책이여서 다 읽을수 있을까 걱정 했는데 내용이 너무 재미있고 뒷내용이 궁금해지게 만들어서 하루만에 다 읽어버렸어요♥,1
2121,개인적으로 평범히 재미있었다. 영화나오면 한 번 볼 의향이 생길 정도,1
2124,너무 재미있어서 하루에. 다. 읽었습니당,1
2125,지금 읽고있는데 재밌어요~~뒷부분도 기대됩니다,1
2126,남편의 권유로 읽게 되었는데 잔잔하면서도 흥미로워요. 영화로도 만들어진 것 같은데 영화도 보고싶네요^^,1
2127,아직읽어보진 않았지만 정독해보려고 구매했어요,1
2129,역시 유명한 이유가 있네요! 한번 읽으면 빠져들 정도로 재밌어요~~,1
2130,주변분들이 많이 추천해줬는데 추천해주는데 이유가 있네요,1
2131,재밋어요 추천!!,1
2132,꼭 읽어 보세요.,1
2133,시간가는줄도모르고 읽은책,1
2134,엄청 잘 읽히고 시간 가는 줄 모르는 책,1
2136,사건과 사건의 연계가 긴밀하게 연결되어있는 책 읽다보면 깜짝 깜짝 놀란다 한번쯤은 나도 나미야잡화점에 편지를 보내보고 싶다는 생각을 하게 만든다,1
2137,좋아요,1
2138,마음따뜻해 지는 책이에요,1
2140,너무 재밌어요~,1
2141,위로가되는책,1
2142,너무 기대한 탓인가.. 돌아가는 이야기들이 너무 얽히고 얽혀있어 마지못해 만들어낸 인연들 같기도 하고..,0
2144,최고,1
2146,가슴이 따듯해지는 책,1
2148,동화 같지만 현실이 가득담긴 낭만이 있어요,1
2150,작가는 천재다.,1
2151,너무나도 유명한 작가의 대표작. 손에서 쉽게 놓아지지 않는다.,1
2153,감동적,1
2155,굿 !,0
2156,너무 재밌습니다. 책을 싫어하는 분도 막힘없이 읽을 듯 합니다.,1
2158,마음을 선하게 만들어주는 책!^^,1
2159,독서노트도 예쁘네요. 잘 읽을게요.,1
2160,읽어보세요 직접,1
2161,마음 한켠이 따뜻해지는 책~~,1
2162,유명한 책이라 선물로 보내줬는데 너무 만족해 하네요.,1
2165,도서관에 갈때마다 없어서 결국 구매했어요 기대됩니당,1
2166,감동적이에오,1
2167,좋아요,1
2168,실망시키지 않네요.,1
2172,정말 기대되네요,1
2173,재미있네요,1
2174,최고였다.,1
2175,good,1
2176,최고예요! 시간이 지나면 다시한번 읽어볼 생각입니다. 여운이 많이 남네요. 나이를 좀 더 먹고 책을 다시 한번 보면 또 느낌이 다를것같아요ㅎㅎ 추천합니다,1
2177,책이 술술 잘 읽힌당~,1
2178,"정말 제일 추천합니다. 많은 것을 얻어가며 재미도 얻을 수 있고 교훈, 시간도 보낼 수 있는 정말 좋은 독서 책입니다.",1
2179,감동적이면서 참신한 내용입니다.,1
2180,"여러사람들의 고민들이 각각 유기적으로 연결되어 있
고, 고민을 일부 상담해준 고헤이등3명이 등장하면서 펼쳐지는 이야기에 점점 빠져들게합니다 정말 작가의 기발한 아이디어라고 생각합니다",1
2181,좋아요 좋아요 이거 다 읽고 영화도 볼거에요.,1
2182,쉽게 잘 읽혀요 그리고 감동도 있어요 ^^,1
2184,너무재밌어요 ㅠㅠ완전술술읽힘,1
2185,"가볍지만, 중간 중간 반전 스토리를 통해 가벼운 긴장감을 주어기 때문에 지겹지 않습니다. 감동적인 스토리이지만 뻔하지 않은 소설입니다. 강추합니다.!!",1
2186,좋아요,1
2187,제가 중학교때 추리소설에 빠졌었을때부터 히가시노 게이고 작가님을 오랫동안 알고 지냈었습니다. 그런게 커가면서..책을 잘 보지않게 되더라구요 친구가 추천해줘서 읽어봤더니..정말 감동에 울컥 눈물이 날것 같았습니다. 꼭 읽어볼만한 책입니다!! 제가 지금 고민하고 있는 것을 간접적으로 편지로 답해주는 느낌이었습니다. 정말 감사합니다..,1
2188,첫부분만 참고 읽으면 계속 읽게 되는 책이네요,1
2192,감사합니다,1
2193,탄탄한 구성으로 읽는 내내 지루하지 않았어요.,1
2194,독특한 설정이 재밌었어요... 처음엔 몰입이 잘 됐는데 끝엔 조금 억지스럽기도 했어요,1
2195,재밌어요ㅡ,1
2196,영화로 나온대서 미리 봤는데 역시 재밌네요,1
2197,재미있어욤,1
2198,평점보고 구입하긴 했지만 고민 좀 했어요~^^ 부담없이 읽히겠다 싶어서 끝까지 잘 봐보렵니다~ 다 읽고나면 친구에게 권하고 싶을 것 같아요~,1
2199,정말 재미있어요!!!,1
2202,감사합니다,1
2203,탄탄한 구성으로 읽는 내내 지루하지 않았어요.,1
2204,독특한 설정이 재밌었어요... 처음엔 몰입이 잘 됐는데 끝엔 조금 억지스럽기도 했어요,1
2205,재밌어요ㅡ,1
2206,영화로 나온대서 미리 봤는데 역시 재밌네요,1
2207,재밌게 읽었습니다.,1
2209,기대됩니다ㅡ,1
2210,과거의 누군가에게 희망을 줄 수 있다면 얼마나 좋을까,1
